ID,Road,Speed,Occlusion
27,Straight,Low,1
27,Straight,Low,1
27,Straight,Low,1
27,Straight,Low,1
27,Straight,Low,1
27,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,0
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,0
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,0
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,0
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
28,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,0
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,0
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
29,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
30,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
31,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,0
32,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,0
32,Straight,Low,1
32,Straight,Low,0
32,Straight,Low,1
32,Straight,Low,1
32,Straight,Low,0
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
1,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
2,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
3,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,0
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,0
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,0
4,Straight,High,0
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
4,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,0
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
5,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,0
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,0
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,0
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,0
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
6,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,0
7,Straight,High,1
7,Straight,High,1
7,Straight,High,0
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,0
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,0
7,Straight,High,0
7,Straight,High,0
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,0
7,Straight,High,0
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,0
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
7,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,0
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,0
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
8,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
9,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
10,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,0
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
11,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
12,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,0
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,0
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,0
13,Straight,High,1
13,Straight,High,1
13,Straight,High,0
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
13,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,0
14,Straight,High,0
14,Straight,High,1
14,Straight,High,1
14,Straight,High,0
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,0
14,Straight,High,0
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,1
14,Straight,High,0
14,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,0
15,Straight,High,0
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
15,Straight,High,0
15,Straight,High,1
15,Straight,High,1
15,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
16,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,0
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,0
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
17,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,0
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,0
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
18,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,0
19,Straight,High,0
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,0
19,Straight,High,0
19,Straight,High,1
19,Straight,High,1
19,Straight,High,0
19,Straight,High,0
19,Straight,High,0
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
19,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
