id,run,occ_nr,occ_time,timeInside,timeOutside,tlc,motion,group,rps.avg,TLC.variability,gender,age,prev_occ_time,prev_timeOutside,lane.sanction
1,3,1,2.9,2.9,0,7.25,1,1,2.71428571428571,1,2,42, , ,1
1,3,2,3,3,0,6.75,1,1,2.71428571428571,1,2,42,2.9,0,1
1,3,3,4.4,4.4,0,6,1,1,2.71428571428571,1,2,42,3,0,1
1,3,4,4.5,4.5,0,7,1,1,2.71428571428571,1,2,42,4.4,0,1
1,3,5,5,5,0,7.75,1,1,2.71428571428571,1,2,42,4.5,0,1
1,3,6,6.2,6.2,0,8,1,1,2.71428571428571,1,2,42,5,0,1
1,3,7,10.5,7.6,2.9,7,1,1,2.71428571428571,1,2,42,6.2,0,1
1,3,8,4.8,4.8,0,6.25,1,1,2.71428571428571,1,2,42,10.5,2.9,1
1,3,9,7.2,7.2,0,6.75,1,1,2.71428571428571,1,2,42,4.8,0,1
1,3,10,8,7.8,.2,7.25,1,1,2.71428571428571,1,2,42,7.2,0,1
1,3,11,6.3,6.3,0,7,1,1,2.71428571428571,1,2,42,8,.2,1
1,3,12,8.2,7.8,.4,7.25,1,1,2.71428571428571,1,2,42,6.3,0,1
1,3,13,8.3,8.3,0,7.75,1,1,2.71428571428571,1,2,42,8.2,.4,1
1,3,14,7.4,6.8,.6,6.25,1,1,2.71428571428571,1,2,42,8.3,0,1
1,3,15,8,7.3,.7,6.75,1,1,2.71428571428571,1,2,42,7.4,.6,1
1,3,16,8.1,7.5,.6,7,1,1,2.71428571428571,1,2,42,8,.7,1
1,3,17,9.1,6.8,2.3,6.25,1,1,2.71428571428571,1,2,42,8.1,.6,1
1,3,18,7.5,7.3,.2,6.75,1,1,2.71428571428571,1,2,42,9.1,2.3,1
1,3,19,6.6,6.6,0,7.75,1,1,2.71428571428571,1,2,42,7.5,.2,1
1,3,20,2.8,2.8,0,7,1,1,2.71428571428571,1,2,42,6.6,0,1
1,3,21,8.4,8.3,.1,7.75,1,1,2.71428571428571,1,2,42,2.8,0,1
1,3,22,7.1,7.1,0,7,1,1,2.71428571428571,1,2,42,8.4,.1,1
1,3,23,6.4,6.4,0,6.75,1,1,2.71428571428571,1,2,42,7.1,0,1
1,3,24,6.5,6.5,0,8,1,1,2.71428571428571,1,2,42,6.4,0,1
1,3,25,11.6,7.5,4.1,7,1,1,2.71428571428571,1,2,42,6.5,0,1
1,3,26,8.3,7.8,.5,7.25,1,1,2.71428571428571,1,2,42,11.6,4.1,1
1,3,27,8.5,7.3,1.2,6.75,1,1,2.71428571428571,1,2,42,8.3,.5,1
1,3,28,9,7.6,1.4,7,1,1,2.71428571428571,1,2,42,8.5,1.2,1
1,3,29,8.4,7.8,.6,7.25,1,1,2.71428571428571,1,2,42,9,1.4,1
1,3,30,8.4,6.8,1.6,6.25,1,1,2.71428571428571,1,2,42,8.4,.6,1
1,3,31,8.4,7.8,.6,7.25,1,1,2.71428571428571,1,2,42,8.4,1.6,1
1,3,32,9,6.5,2.5,6,1,1,2.71428571428571,1,2,42,8.4,.6,1
1,5,1,6.2,6.2,0,7.25,0,1,2.71428571428571,1,2,42,5.6,0,1
1,5,2,6.1,6.1,0,6.75,0,1,2.71428571428571,1,2,42,6.2,0,1
1,5,3,7,6.6,.4,6,0,1,2.71428571428571,1,2,42,6.1,0,1
1,5,4,6.4,6.4,0,7,0,1,2.71428571428571,1,2,42,7,.4,1
1,5,5,6.3,6.3,0,7.75,0,1,2.71428571428571,1,2,42,6.4,0,1
1,5,6,7.5,7.5,0,8,0,1,2.71428571428571,1,2,42,6.3,0,1
1,5,7,6.9,6.9,0,7,0,1,2.71428571428571,1,2,42,7.5,0,1
1,5,8,6.2,6.2,0,6.25,0,1,2.71428571428571,1,2,42,6.9,0,1
1,5,9,5.8,5.8,0,6.75,0,1,2.71428571428571,1,2,42,6.2,0,1
1,5,10,5.6,5.6,0,7.25,0,1,2.71428571428571,1,2,42,5.8,0,1
1,5,11,6.6,6.6,0,7,0,1,2.71428571428571,1,2,42,5.6,0,1
1,5,12,6,6,0,7.25,0,1,2.71428571428571,1,2,42,6.6,0,1
1,5,13,6.2,6.2,0,7.75,0,1,2.71428571428571,1,2,42,6,0,1
1,5,14,6.9,6.8,.1,6.25,0,1,2.71428571428571,1,2,42,6.2,0,1
1,5,15,6.7,6.7,0,6.75,0,1,2.71428571428571,1,2,42,6.9,.1,1
1,5,16,6.8,6.8,0,7,0,1,2.71428571428571,1,2,42,6.7,0,1
1,5,17,6.7,6.7,0,6.25,0,1,2.71428571428571,1,2,42,6.8,0,1
1,5,18,5.7,5.7,0,6.75,0,1,2.71428571428571,1,2,42,6.7,0,1
1,5,19,7.8,7.8,0,7.75,0,1,2.71428571428571,1,2,42,5.7,0,1
1,5,20,7.7,7.6,.1,7,0,1,2.71428571428571,1,2,42,7.8,0,1
1,5,21,6.2,6.2,0,7.75,0,1,2.71428571428571,1,2,42,7.7,.1,1
1,5,22,6.5,6.5,0,7,0,1,2.71428571428571,1,2,42,6.2,0,1
1,5,23,7.5,7.3,.2,6.75,0,1,2.71428571428571,1,2,42,6.5,0,1
1,5,24,6.9,6.9,0,8,0,1,2.71428571428571,1,2,42,7.5,.2,1
1,5,25,9,7.5,1.5,7,0,1,2.71428571428571,1,2,42,6.9,0,1
1,5,26,6.6,6.6,0,7.25,0,1,2.71428571428571,1,2,42,9,1.5,1
1,5,27,7.6,7.3,.3,6.75,0,1,2.71428571428571,1,2,42,6.6,0,1
1,5,28,6.5,6.5,0,7,0,1,2.71428571428571,1,2,42,7.6,.3,1
1,5,29,6.8,6.8,0,7.25,0,1,2.71428571428571,1,2,42,6.5,0,1
1,5,30,6.7,6.7,0,6.25,0,1,2.71428571428571,1,2,42,6.8,0,1
1,5,31,6.7,6.7,0,7.25,0,1,2.71428571428571,1,2,42,6.7,0,1
1,5,32,6.6,6.5,.1,6,0,1,2.71428571428571,1,2,42,6.7,0,1
2,4,1,2,2,0,7.25,1,1,3.71428571428571,1,2,40,4.1,0,1
2,4,2,4.5,4.5,0,6.75,1,1,3.71428571428571,1,2,40,2,0,1
2,4,3,4.9,4.9,0,6,1,1,3.71428571428571,1,2,40,4.5,0,1
2,4,4,3.5,3.5,0,7,1,1,3.71428571428571,1,2,40,4.9,0,1
2,4,5,3.7,3.7,0,7.75,1,1,3.71428571428571,1,2,40,3.5,0,1
2,4,6,5.5,5.5,0,8,1,1,3.71428571428571,1,2,40,3.7,0,1
2,4,7,5.9,5.9,0,7,1,1,3.71428571428571,1,2,40,5.5,0,1
2,4,8,5.1,5.1,0,6.25,1,1,3.71428571428571,1,2,40,5.9,0,1
2,4,9,4.2,4.2,0,6.75,1,1,3.71428571428571,1,2,40,5.1,0,1
2,4,10,4.2,4.2,0,7.25,1,1,3.71428571428571,1,2,40,4.2,0,1
2,4,11,4.6,4.6,0,7,1,1,3.71428571428571,1,2,40,4.2,0,1
2,4,12,4.4,4.4,0,7.25,1,1,3.71428571428571,1,2,40,4.6,0,1
2,4,13,5.4,5.4,0,7.75,1,1,3.71428571428571,1,2,40,4.4,0,1
2,4,14,6.7,6.7,0,6.25,1,1,3.71428571428571,1,2,40,5.4,0,1
2,4,15,4.1,4.1,0,6.75,1,1,3.71428571428571,1,2,40,6.7,0,1
2,4,16,3.3,3.3,0,7,1,1,3.71428571428571,1,2,40,4.1,0,1
2,4,17,.7,.7,0,6.25,1,1,3.71428571428571,1,2,40,3.3,0,1
2,4,18,4.8,4.8,0,6.75,1,1,3.71428571428571,1,2,40,.7,0,1
2,4,19,3.3,3.3,0,7.75,1,1,3.71428571428571,1,2,40,4.8,0,1
2,4,20,4.7,4.7,0,7,1,1,3.71428571428571,1,2,40,3.3,0,1
2,4,21,3.1,3.1,0,7.75,1,1,3.71428571428571,1,2,40,4.7,0,1
2,4,22,4.5,4.5,0,7,1,1,3.71428571428571,1,2,40,3.1,0,1
2,4,23,5.3,5.3,0,6.75,1,1,3.71428571428571,1,2,40,4.5,0,1
2,4,24,3.3,3.3,0,8,1,1,3.71428571428571,1,2,40,5.3,0,1
2,4,25,4.1,4.1,0,7,1,1,3.71428571428571,1,2,40,3.3,0,1
2,4,26,5,5,0,7.25,1,1,3.71428571428571,1,2,40,4.1,0,1
2,4,27,3.3,3.3,0,6.75,1,1,3.71428571428571,1,2,40,5,0,1
2,4,28,4.2,4.2,0,7,1,1,3.71428571428571,1,2,40,3.3,0,1
2,4,29,4.3,4.3,0,7.25,1,1,3.71428571428571,1,2,40,4.2,0,1
2,4,30,4.5,4.5,0,6.25,1,1,3.71428571428571,1,2,40,4.3,0,1
2,4,31,5.9,5.9,0,7.25,1,1,3.71428571428571,1,2,40,4.5,0,1
2,4,32,5.5,5.5,0,6,1,1,3.71428571428571,1,2,40,5.9,0,1
2,6,1,2.7,2.7,0,7.25,0,1,3.71428571428571,1,2,40,4.1,0,1
2,6,2,2.8,2.8,0,6.75,0,1,3.71428571428571,1,2,40,2.7,0,1
2,6,3,4,4,0,6,0,1,3.71428571428571,1,2,40,2.8,0,1
2,6,4,3.6,3.6,0,7,0,1,3.71428571428571,1,2,40,4,0,1
2,6,5,4.7,4.7,0,7.75,0,1,3.71428571428571,1,2,40,3.6,0,1
2,6,6,4.2,4.2,0,8,0,1,3.71428571428571,1,2,40,4.7,0,1
2,6,7,4.7,4.7,0,7,0,1,3.71428571428571,1,2,40,4.2,0,1
2,6,8,4.3,4.3,0,6.25,0,1,3.71428571428571,1,2,40,4.7,0,1
2,6,9,4.1,4.1,0,6.75,0,1,3.71428571428571,1,2,40,4.3,0,1
2,6,10,4.5,4.5,0,7.25,0,1,3.71428571428571,1,2,40,4.1,0,1
2,6,11,4.6,4.6,0,7,0,1,3.71428571428571,1,2,40,4.5,0,1
2,6,12,4.7,4.7,0,7.25,0,1,3.71428571428571,1,2,40,4.6,0,1
2,6,13,3.8,3.8,0,7.75,0,1,3.71428571428571,1,2,40,4.7,0,1
2,6,14,4.2,4.2,0,6.25,0,1,3.71428571428571,1,2,40,3.8,0,1
2,6,15,5.9,5.9,0,6.75,0,1,3.71428571428571,1,2,40,4.2,0,1
2,6,16,5,5,0,7,0,1,3.71428571428571,1,2,40,5.9,0,1
2,6,17,4.8,4.8,0,6.25,0,1,3.71428571428571,1,2,40,5,0,1
2,6,18,3.9,3.9,0,6.75,0,1,3.71428571428571,1,2,40,4.8,0,1
2,6,19,7.1,7.1,0,7.75,0,1,3.71428571428571,1,2,40,3.9,0,1
2,6,20,3.6,3.6,0,7,0,1,3.71428571428571,1,2,40,7.1,0,1
2,6,21,4.5,4.5,0,7.75,0,1,3.71428571428571,1,2,40,3.6,0,1
2,6,22,4.4,4.4,0,7,0,1,3.71428571428571,1,2,40,4.5,0,1
2,6,23,3.1,3.1,0,6.75,0,1,3.71428571428571,1,2,40,4.4,0,1
2,6,24,5.6,5.6,0,8,0,1,3.71428571428571,1,2,40,3.1,0,1
2,6,25,5.1,5.1,0,7,0,1,3.71428571428571,1,2,40,5.6,0,1
2,6,26,3.5,3.5,0,7.25,0,1,3.71428571428571,1,2,40,5.1,0,1
2,6,27,4.4,4.4,0,6.75,0,1,3.71428571428571,1,2,40,3.5,0,1
2,6,28,5.7,5.7,0,7,0,1,3.71428571428571,1,2,40,4.4,0,1
2,6,29,3.5,3.5,0,7.25,0,1,3.71428571428571,1,2,40,5.7,0,1
2,6,30,5.1,5.1,0,6.25,0,1,3.71428571428571,1,2,40,3.5,0,1
2,6,31,4.3,4.3,0,7.25,0,1,3.71428571428571,1,2,40,5.1,0,1
2,6,32,3.6,3.6,0,6,0,1,3.71428571428571,1,2,40,4.3,0,1
3,3,1,8.3,7.8,.5,7.25,1,1,5.57142857142857,1,1,73,3.6,0,1
3,3,2,5.8,5.8,0,6.75,1,1,5.57142857142857,1,1,73,8.3,.5,1
3,3,3,7.7,6.5,1.2,6,1,1,5.57142857142857,1,1,73,5.8,0,1
3,3,4,5.7,5.7,0,7,1,1,5.57142857142857,1,1,73,7.7,1.2,1
3,3,5,5.7,5.7,0,7.75,1,1,5.57142857142857,1,1,73,5.7,0,1
3,3,6,4.6,4.6,0,8,1,1,5.57142857142857,1,1,73,5.7,0,1
3,3,7,5.8,5.8,0,7,1,1,5.57142857142857,1,1,73,4.6,0,1
3,3,8,7.7,6.8,.9,6.25,1,1,5.57142857142857,1,1,73,5.8,0,1
3,3,9,6.6,6.6,0,6.75,1,1,5.57142857142857,1,1,73,7.7,.9,1
3,3,10,6,6,0,7.25,1,1,5.57142857142857,1,1,73,6.6,0,1
3,3,11,6.2,6.2,0,7,1,1,5.57142857142857,1,1,73,6,0,1
3,3,12,6.2,6.2,0,7.25,1,1,5.57142857142857,1,1,73,6.2,0,1
3,3,13,7.6,7.6,0,7.75,1,1,5.57142857142857,1,1,73,6.2,0,1
3,3,14,7.6,6.8,.8,6.25,1,1,5.57142857142857,1,1,73,7.6,0,1
3,3,15,7.6,7.3,.3,6.75,1,1,5.57142857142857,1,1,73,7.6,.8,1
3,3,16,1.5,1.5,0,7,1,1,5.57142857142857,1,1,73,7.6,.3,1
3,3,17,6.1,6.1,0,6.25,1,1,5.57142857142857,1,1,73,1.5,0,1
3,3,18,7.6,7.3,.3,6.75,1,1,5.57142857142857,1,1,73,6.1,0,1
3,3,19,4.2,4.2,0,7.75,1,1,5.57142857142857,1,1,73,7.6,.3,1
3,3,20,6.6,6.6,0,7,1,1,5.57142857142857,1,1,73,4.2,0,1
3,3,21,6.3,6.3,0,7.75,1,1,5.57142857142857,1,1,73,6.6,0,1
3,3,22,6.8,6.8,0,7,1,1,5.57142857142857,1,1,73,6.3,0,1
3,3,23,6.2,6.2,0,6.75,1,1,5.57142857142857,1,1,73,6.8,0,1
3,3,24,6.4,6.4,0,8,1,1,5.57142857142857,1,1,73,6.2,0,1
3,3,25,6.3,6.3,0,7,1,1,5.57142857142857,1,1,73,6.4,0,1
3,3,26,7.2,7.2,0,7.25,1,1,5.57142857142857,1,1,73,6.3,0,1
3,3,27,7.6,7.3,.3,6.75,1,1,5.57142857142857,1,1,73,7.2,0,1
3,3,28,6.2,6.2,0,7,1,1,5.57142857142857,1,1,73,7.6,.3,1
3,3,29,4.5,4.5,0,7.25,1,1,5.57142857142857,1,1,73,6.2,0,1
3,3,30,6.6,6.6,0,6.25,1,1,5.57142857142857,1,1,73,4.5,0,1
3,3,31,5.7,5.7,0,7.25,1,1,5.57142857142857,1,1,73,6.6,0,1
3,3,32,6.1,6.1,0,6,1,1,5.57142857142857,1,1,73,5.7,0,1
3,6,1,6.4,6.4,0,7.25,0,1,5.57142857142857,1,1,73,4.9,0,1
3,6,2,4.7,4.7,0,6.75,0,1,5.57142857142857,1,1,73,6.4,0,1
3,6,3,4.8,4.8,0,6,0,1,5.57142857142857,1,1,73,4.7,0,1
3,6,4,5.7,5.7,0,7,0,1,5.57142857142857,1,1,73,4.8,0,1
3,6,5,5.2,5.2,0,7.75,0,1,5.57142857142857,1,1,73,5.7,0,1
3,6,6,5.7,5.7,0,8,0,1,5.57142857142857,1,1,73,5.2,0,1
3,6,7,5.9,5.9,0,7,0,1,5.57142857142857,1,1,73,5.7,0,1
3,6,8,5.5,5.5,0,6.25,0,1,5.57142857142857,1,1,73,5.9,0,1
3,6,9,7,7,0,6.75,0,1,5.57142857142857,1,1,73,5.5,0,1
3,6,10,1.1,1.1,0,7.25,0,1,5.57142857142857,1,1,73,7,0,1
3,6,11,5.8,5.8,0,7,0,1,5.57142857142857,1,1,73,1.1,0,1
3,6,12,5.4,5.4,0,7.25,0,1,5.57142857142857,1,1,73,5.8,0,1
3,6,13,5.7,5.7,0,7.75,0,1,5.57142857142857,1,1,73,5.4,0,1
3,6,14,6.1,6.1,0,6.25,0,1,5.57142857142857,1,1,73,5.7,0,1
3,6,15,5.1,5.1,0,6.75,0,1,5.57142857142857,1,1,73,6.1,0,1
3,6,16,6,6,0,7,0,1,5.57142857142857,1,1,73,5.1,0,1
3,6,17,5.5,5.5,0,6.25,0,1,5.57142857142857,1,1,73,6,0,1
3,6,18,3.8,3.8,0,6.75,0,1,5.57142857142857,1,1,73,5.5,0,1
3,6,19,.7,.7,0,7.75,0,1,5.57142857142857,1,1,73,3.8,0,1
3,6,20,4,4,0,7,0,1,5.57142857142857,1,1,73,.7,0,1
3,6,21,5.3,5.3,0,7.75,0,1,5.57142857142857,1,1,73,4,0,1
3,6,22,4.2,4.2,0,7,0,1,5.57142857142857,1,1,73,5.3,0,1
3,6,23,5.2,5.2,0,6.75,0,1,5.57142857142857,1,1,73,4.2,0,1
3,6,24,5.2,5.2,0,8,0,1,5.57142857142857,1,1,73,5.2,0,1
3,6,25,6.8,6.8,0,7,0,1,5.57142857142857,1,1,73,5.2,0,1
3,6,26,4.9,4.9,0,7.25,0,1,5.57142857142857,1,1,73,6.8,0,1
3,6,27,4.8,4.8,0,6.75,0,1,5.57142857142857,1,1,73,4.9,0,1
3,6,28,5.7,5.7,0,7,0,1,5.57142857142857,1,1,73,4.8,0,1
3,6,29,4.5,4.5,0,7.25,0,1,5.57142857142857,1,1,73,5.7,0,1
3,6,30,5.2,5.2,0,6.25,0,1,5.57142857142857,1,1,73,4.5,0,1
3,6,31,4.3,4.3,0,7.25,0,1,5.57142857142857,1,1,73,5.2,0,1
3,6,32,4.5,4.5,0,6,0,1,5.57142857142857,1,1,73,4.3,0,1
4,4,1,3.3,3.3,0,7.25,1,1,3.85714285714286,1,1,28,4.8,0,1
4,4,2,5.8,5.8,0,6.75,1,1,3.85714285714286,1,1,28,3.3,0,1
4,4,3,4.4,4.4,0,6,1,1,3.85714285714286,1,1,28,5.8,0,1
4,4,4,5.5,5.5,0,7,1,1,3.85714285714286,1,1,28,4.4,0,1
4,4,5,4.9,4.9,0,7.75,1,1,3.85714285714286,1,1,28,5.5,0,1
4,4,6,4.9,4.9,0,8,1,1,3.85714285714286,1,1,28,4.9,0,1
4,4,7,5.2,5.2,0,7,1,1,3.85714285714286,1,1,28,4.9,0,1
4,4,8,5.1,5.1,0,6.25,1,1,3.85714285714286,1,1,28,5.2,0,1
4,4,9,5.5,5.5,0,6.75,1,1,3.85714285714286,1,1,28,5.1,0,1
4,4,10,4.8,4.8,0,7.25,1,1,3.85714285714286,1,1,28,5.5,0,1
4,4,11,5.4,5.4,0,7,1,1,3.85714285714286,1,1,28,4.8,0,1
4,4,12,5.1,5.1,0,7.25,1,1,3.85714285714286,1,1,28,5.4,0,1
4,4,13,4.1,4.1,0,7.75,1,1,3.85714285714286,1,1,28,5.1,0,1
4,4,14,4.8,4.8,0,6.25,1,1,3.85714285714286,1,1,28,4.1,0,1
4,4,15,5.4,5.4,0,6.75,1,1,3.85714285714286,1,1,28,4.8,0,1
4,4,16,4.9,4.9,0,7,1,1,3.85714285714286,1,1,28,5.4,0,1
4,4,17,4.4,4.4,0,6.25,1,1,3.85714285714286,1,1,28,4.9,0,1
4,4,18,5.8,5.8,0,6.75,1,1,3.85714285714286,1,1,28,4.4,0,1
4,4,19,4.9,4.9,0,7.75,1,1,3.85714285714286,1,1,28,5.8,0,1
4,4,20,4.6,4.6,0,7,1,1,3.85714285714286,1,1,28,4.9,0,1
4,4,21,5.3,5.3,0,7.75,1,1,3.85714285714286,1,1,28,4.6,0,1
4,4,22,5.9,5.9,0,7,1,1,3.85714285714286,1,1,28,5.3,0,1
4,4,23,4.8,4.8,0,6.75,1,1,3.85714285714286,1,1,28,5.9,0,1
4,4,24,5.6,5.6,0,8,1,1,3.85714285714286,1,1,28,4.8,0,1
4,4,25,5.9,5.9,0,7,1,1,3.85714285714286,1,1,28,5.6,0,1
4,4,26,5.1,5.1,0,7.25,1,1,3.85714285714286,1,1,28,5.9,0,1
4,4,27,4.9,4.9,0,6.75,1,1,3.85714285714286,1,1,28,5.1,0,1
4,4,28,6.5,6.5,0,7,1,1,3.85714285714286,1,1,28,4.9,0,1
4,4,29,6.5,6.5,0,7.25,1,1,3.85714285714286,1,1,28,6.5,0,1
4,4,30,5.2,5.2,0,6.25,1,1,3.85714285714286,1,1,28,6.5,0,1
4,4,31,5.4,5.4,0,7.25,1,1,3.85714285714286,1,1,28,5.2,0,1
4,4,32,4.4,4.4,0,6,1,1,3.85714285714286,1,1,28,5.4,0,1
4,5,1,5.1,5.1,0,7.25,0,1,3.85714285714286,1,1,28,4.4,0,1
4,5,2,4.8,4.8,0,6.75,0,1,3.85714285714286,1,1,28,5.1,0,1
4,5,3,4.5,4.5,0,6,0,1,3.85714285714286,1,1,28,4.8,0,1
4,5,4,4.4,4.4,0,7,0,1,3.85714285714286,1,1,28,4.5,0,1
4,5,5,5.3,5.3,0,7.75,0,1,3.85714285714286,1,1,28,4.4,0,1
4,5,6,5,5,0,8,0,1,3.85714285714286,1,1,28,5.3,0,1
4,5,7,5.2,5.2,0,7,0,1,3.85714285714286,1,1,28,5,0,1
4,5,8,5.4,5.4,0,6.25,0,1,3.85714285714286,1,1,28,5.2,0,1
4,5,9,4.8,4.8,0,6.75,0,1,3.85714285714286,1,1,28,5.4,0,1
4,5,10,5.1,5.1,0,7.25,0,1,3.85714285714286,1,1,28,4.8,0,1
4,5,11,7.2,7.2,0,7,0,1,3.85714285714286,1,1,28,5.1,0,1
4,5,12,4.9,4.9,0,7.25,0,1,3.85714285714286,1,1,28,7.2,0,1
4,5,13,5.5,5.5,0,7.75,0,1,3.85714285714286,1,1,28,4.9,0,1
4,5,14,5.8,5.8,0,6.25,0,1,3.85714285714286,1,1,28,5.5,0,1
4,5,15,5,5,0,6.75,0,1,3.85714285714286,1,1,28,5.8,0,1
4,5,16,5,5,0,7,0,1,3.85714285714286,1,1,28,5,0,1
4,5,17,5.2,5.2,0,6.25,0,1,3.85714285714286,1,1,28,5,0,1
4,5,18,4.2,4.2,0,6.75,0,1,3.85714285714286,1,1,28,5.2,0,1
4,5,19,5.6,5.6,0,7.75,0,1,3.85714285714286,1,1,28,4.2,0,1
4,5,20,4.4,4.4,0,7,0,1,3.85714285714286,1,1,28,5.6,0,1
4,5,21,5.1,5.1,0,7.75,0,1,3.85714285714286,1,1,28,4.4,0,1
4,5,22,5.5,5.5,0,7,0,1,3.85714285714286,1,1,28,5.1,0,1
4,5,23,6.5,6.5,0,6.75,0,1,3.85714285714286,1,1,28,5.5,0,1
4,5,24,3.8,3.8,0,8,0,1,3.85714285714286,1,1,28,6.5,0,1
4,5,25,5,5,0,7,0,1,3.85714285714286,1,1,28,3.8,0,1
4,5,26,4.8,4.8,0,7.25,0,1,3.85714285714286,1,1,28,5,0,1
4,5,27,6.5,6.5,0,6.75,0,1,3.85714285714286,1,1,28,4.8,0,1
4,5,28,6.2,6.2,0,7,0,1,3.85714285714286,1,1,28,6.5,0,1
4,5,29,5,5,0,7.25,0,1,3.85714285714286,1,1,28,6.2,0,1
4,5,30,5.3,5.3,0,6.25,0,1,3.85714285714286,1,1,28,5,0,1
4,5,31,5,5,0,7.25,0,1,3.85714285714286,1,1,28,5.3,0,1
4,5,32,5.7,5.7,0,6,0,1,3.85714285714286,1,1,28,5,0,1
5,3,1,.5,.5,0,7.25,0,1,2.71428571428571,1,1,64,4.9,0,1
5,3,2,12.9,7.3,5.6,6.75,0,1,2.71428571428571,1,1,64,.5,0,1
5,3,3,7.6,6.5,1.1,6,0,1,2.71428571428571,1,1,64,12.9,5.6,1
5,3,4,.6,.6,0,7,0,1,2.71428571428571,1,1,64,7.6,1.1,1
5,3,5,9.5,8.3,1.2,7.75,0,1,2.71428571428571,1,1,64,.6,0,1
5,3,6,11.1,8.6,2.5,8,0,1,2.71428571428571,1,1,64,9.5,1.2,1
5,3,7,8.2,7.6,.6,7,0,1,2.71428571428571,1,1,64,11.1,2.5,1
5,3,8,9.2,6.8,2.4,6.25,0,1,2.71428571428571,1,1,64,8.2,.6,1
5,3,9,7.3,7.3,0,6.75,0,1,2.71428571428571,1,1,64,9.2,2.4,1
5,3,10,10.7,7.8,2.9,7.25,0,1,2.71428571428571,1,1,64,7.3,0,1
5,3,11,4.4,4.4,0,7,0,1,2.71428571428571,1,1,64,10.7,2.9,1
5,3,12,9.4,7.8,1.6,7.25,0,1,2.71428571428571,1,1,64,4.4,0,1
5,3,13,8,8,0,7.75,0,1,2.71428571428571,1,1,64,9.4,1.6,1
5,3,14,9.6,6.8,2.8,6.25,0,1,2.71428571428571,1,1,64,8,0,1
5,3,15,7.4,7.3,.1,6.75,0,1,2.71428571428571,1,1,64,9.6,2.8,1
5,3,16,7.7,7.5,.2,7,0,1,2.71428571428571,1,1,64,7.4,.1,1
5,3,17,10.8,6.8,4,6.25,0,1,2.71428571428571,1,1,64,7.7,.2,1
5,3,18,8.2,7.3,.9,6.75,0,1,2.71428571428571,1,1,64,10.8,4,1
5,3,19,9.3,8.3,1,7.75,0,1,2.71428571428571,1,1,64,8.2,.9,1
5,3,20,8.8,7.5,1.3,7,0,1,2.71428571428571,1,1,64,9.3,1,1
5,3,21,11.3,8.3,3,7.75,0,1,2.71428571428571,1,1,64,8.8,1.3,1
5,3,22,10,7.5,2.5,7,0,1,2.71428571428571,1,1,64,11.3,3,1
5,3,23,9.1,7.3,1.8,6.75,0,1,2.71428571428571,1,1,64,10,2.5,1
5,3,24,8.5,8.5,0,8,0,1,2.71428571428571,1,1,64,9.1,1.8,1
5,3,25,7.8,7.5,.3,7,0,1,2.71428571428571,1,1,64,8.5,0,1
5,3,26,10.5,7.8,2.7,7.25,0,1,2.71428571428571,1,1,64,7.8,.3,1
5,3,27,9.7,7.3,2.4,6.75,0,1,2.71428571428571,1,1,64,10.5,2.7,1
5,3,28,7.9,7.5,.4,7,0,1,2.71428571428571,1,1,64,9.7,2.4,1
5,3,29,8.3,7.8,.5,7.25,0,1,2.71428571428571,1,1,64,7.9,.4,1
5,3,30,7.6,6.8,.8,6.25,0,1,2.71428571428571,1,1,64,8.3,.5,1
5,3,31,6.1,6.1,0,7.25,0,1,2.71428571428571,1,1,64,7.6,.8,1
5,3,32,4.5,4.5,0,6,0,1,2.71428571428571,1,1,64,6.1,0,1
5,5,1,4.6,4.6,0,7.25,1,1,2.71428571428571,1,1,64,6.1,0,1
5,5,2,6,6,0,6.75,1,1,2.71428571428571,1,1,64,4.6,0,1
5,5,3,6.2,6.2,0,6,1,1,2.71428571428571,1,1,64,6,0,1
5,5,4,5.8,5.8,0,7,1,1,2.71428571428571,1,1,64,6.2,0,1
5,5,5,5.7,5.7,0,7.75,1,1,2.71428571428571,1,1,64,5.8,0,1
5,5,6,8,8,0,8,1,1,2.71428571428571,1,1,64,5.7,0,1
5,5,7,7.2,7.2,0,7,1,1,2.71428571428571,1,1,64,8,0,1
5,5,8,7.3,6.8,.5,6.25,1,1,2.71428571428571,1,1,64,7.2,0,1
5,5,9,5.1,5.1,0,6.75,1,1,2.71428571428571,1,1,64,7.3,.5,1
5,5,10,6.1,6.1,0,7.25,1,1,2.71428571428571,1,1,64,5.1,0,1
5,5,11,6.2,6.2,0,7,1,1,2.71428571428571,1,1,64,6.1,0,1
5,5,12,6.4,6.4,0,7.25,1,1,2.71428571428571,1,1,64,6.2,0,1
5,5,13,6.4,6.4,0,7.75,1,1,2.71428571428571,1,1,64,6.4,0,1
5,5,14,6.9,6.8,.1,6.25,1,1,2.71428571428571,1,1,64,6.4,0,1
5,5,15,6.4,6.4,0,6.75,1,1,2.71428571428571,1,1,64,6.9,.1,1
5,5,16,6.2,6.2,0,7,1,1,2.71428571428571,1,1,64,6.4,0,1
5,5,17,5.3,5.3,0,6.25,1,1,2.71428571428571,1,1,64,6.2,0,1
5,5,18,6.6,6.6,0,6.75,1,1,2.71428571428571,1,1,64,5.3,0,1
5,5,19,6.5,6.5,0,7.75,1,1,2.71428571428571,1,1,64,6.6,0,1
