id,car,task,order,attentive_percentage,inattentive_percentage,eyeglasses,age,gender,dr_lic_years,annual_km,lifetime_km,VST1,VST2,VST3,VST_avg,tasks,zero_tasks,inattentiveness_ratio,Zorder,Ztasks,Zdr_lic_years,Zage,Zinattentiveness_ratio
EV9P03,EV9,ac_temp,10,95.0772753291357,4.92272467086434,1,60,2,42,18000,850000,26,24,27,25.67,15,0,.437792740354379,1.56524758424985,.606454640512059,1.37981530554104,1.24330763803735,-.863878402471885
EV9P03,EV9,ajotila,7,93.7357630979499,6.26423690205011,1,60,2,42,18000,850000,26,24,27,25.67,20,0,.53695391169818,.52174919474995,1.18730867718554,1.37981530554104,1.24330763803735,-.796894063354936
EV9P03,EV9,a_baseline, ,87.4713958810069,12.5286041189931,1,60,2,42,18000,850000,26,24,27,25.67, ,0, , , ,1.37981530554104,1.24330763803735, 
EV9P03,EV9,kirkkaus,4,94.6704871060172,5.32951289398281,1,60,2,42,18000,850000,26,24,27,25.67,0,1,.467861490944626,-.521749194749952,-1.1361074695084,1.37981530554104,1.24330763803735,-.843566667958616
EV9P03,EV9,lane,1,95.1724137931034,4.82758620689655,1,60,2,42,18000,850000,26,24,27,25.67,0,1,.430760347128596,-1.56524758424985,-1.1361074695084,1.37981530554104,1.24330763803735,-.868628852736398
EV9P03,EV9,latausasema,2,94.1009642654566,5.89903573454339,1,60,2,42,18000,850000,26,24,27,25.67,2,0,.509959170461955,-1.21741478774989,-.903765854839006,1.37981530554104,1.24330763803735,-.815129274545335
EV9P03,EV9,navi,9,95.9312320916905,4.06876790830945,1,60,2,42,18000,850000,26,24,27,25.67,1,0,.374670428918535,1.21741478774988,-1.0199366621737,1.37981530554104,1.24330763803735,-.906518139959502
EV9P03,EV9,puhelu,3,94.2987457240593,5.70125427594071,1,60,2,42,18000,850000,26,24,27,25.67,9,0,.495339668194882,-.869581991249919,-.0905702034961249,1.37981530554104,1.24330763803735,-.825004891022106
EV9P03,EV9,radio,8,90.2117916428163,9.78820835718374,1,60,2,42,18000,850000,26,24,27,25.67,6,0,.797436916735187,.869581991249917,-.439082625500217,1.37981530554104,1.24330763803735,-.620935250977599
EV9P03,EV9,seat,5,95.1814058956916,4.81859410430839,1,60,2,42,18000,850000,26,24,27,25.67,2,0,.430095673781043,-.173916398249985,-.903765854839006,1.37981530554104,1.24330763803735,-.869077846070292
EV9P04,EV9,ac_suunta,2,99.2558672009159,.744132799084144,2,30,2,15,20000,240000,23,22,29,24.67,15,0,.885202973214112,-1.21741478774989,.606454640512059,-.447406052750365,-.746967434710188,-.561648423175225
EV9P04,EV9,ac_temp,3,95.887323943662,4.11267605633803,2,30,2,15,20000,240000,23,22,29,24.67,18,0,2.59484601661498,-.869581991249919,.95496706251615,-.447406052750365,-.746967434710188,.593232139812958
EV9P04,EV9,ajotila,5,97.7508650519031,2.24913494809689,2,30,2,15,20000,240000,23,22,29,24.67,21,0,1.64903952149717,-.173916398249985,1.30347948452024,-.447406052750365,-.746967434710188,-.0456693792940434
EV9P04,EV9,a_baseline, ,99.0296803652968,.970319634703196,2,30,2,15,20000,240000,23,22,29,24.67, ,0, , , ,-.447406052750365,-.746967434710188, 
EV9P04,EV9,kirkkaus,6,95.0342465753425,4.96575342465753,2,30,2,15,20000,240000,23,22,29,24.67,14,0,3.02780996478144,.173916398249983,.490283833177361,-.447406052750365,-.746967434710188,.885703512794663
EV9P04,EV9,lane,4,94.9258836944128,5.07411630558723,2,30,2,15,20000,240000,23,22,29,24.67,5,0,3.08280757989159,-.521749194749952,-.555253432834914,-.447406052750365,-.746967434710188,.922854938612222
EV9P04,EV9,latausasema,7,95.1369480156512,4.8630519843488,2,30,2,15,20000,240000,23,22,29,24.67,1,0,2.97568571119112,.52174919474995,-1.0199366621737,-.447406052750365,-.746967434710188,.850493070729524
EV9P04,EV9,navi,9,95.1164111300398,4.88358886996025,2,30,2,15,20000,240000,23,22,29,24.67,4,0,2.98610883505724,1.21741478774988,-.671424240169611,-.447406052750365,-.746967434710188,.857533992637208
EV9P04,EV9,puhelu,1,98.4685195689166,1.53148043108338,2,30,2,15,20000,240000,23,22,29,24.67,6,0,1.28480698568655,-1.56524758424985,-.439082625500217,-.447406052750365,-.746967434710188,-.291712012368387
EV9P04,EV9,radio,10,94.0673131774102,5.93268682258984,2,30,2,15,20000,240000,23,22,29,24.67,5,0,3.51855947605671,1.56524758424985,-.555253432834914,-.447406052750365,-.746967434710188,1.21720959767911
EV9P04,EV9,seat,8,95.8261863922241,4.17381360777587,2,30,2,15,20000,240000,23,22,29,24.67,30,0,2.62587527214886,.869581991249917,2.34901675053252,-.447406052750365,-.746967434710188,.614192704790774
EV9P05,EV9,ac_suunta,8,99.8863636363636,.113636363636364,1,56,1,38,35000,850000,28,28,27,27.67,6,0,.763711347522184,.869581991249917,-.439082625500217,1.10911584505343,.977937628337681,-.643717202163346
EV9P05,EV9,ac_temp,6,100,0,1,56,1,38,35000,850000,28,28,27,27.67,10,0,.685781618183185,.173916398249983,.0256006038385723,1.10911584505343,.977937628337681,-.696359494974078
EV9P05,EV9,ajotila,10,100,0,1,56,1,38,35000,850000,28,28,27,27.67,16,0,.685781618183185,1.56524758424985,.722625447846756,1.10911584505343,.977937628337681,-.696359494974078
EV9P05,EV9,a_baseline, ,99.5418098510882,.458190148911798,1,56,1,38,35000,850000,28,28,27,27.67, ,0, , , ,1.10911584505343,.977937628337681, 
EV9P05,EV9,kirkkaus,4,99.8859098687963,.114090131203651,1,56,1,38,35000,850000,28,28,27,27.67,0,1,.764022532978757,-.521749194749952,-1.1361074695084,1.10911584505343,.977937628337681,-.643506993350069
EV9P05,EV9,lane,7,99.0335417851052,.966458214894827,1,56,1,38,35000,850000,28,28,27,27.67,0,1,1.34856089670019,.52174919474995,-1.1361074695084,1.10911584505343,.977937628337681,-.248645623201168
EV9P05,EV9,latausasema,3,99.7176736307171,.282326369282891,1,56,1,38,35000,850000,28,28,27,27.67,0,1,.87939585256579,-.869581991249919,-1.1361074695084,1.10911584505343,.977937628337681,-.565571189854247
EV9P05,EV9,navi,1,100,0,1,56,1,38,35000,850000,28,28,27,27.67,0,1,.685781618183185,-1.56524758424985,-1.1361074695084,1.10911584505343,.977937628337681,-.696359494974078
EV9P05,EV9,puhelu,9,99.1384261918438,.861573808156232,1,56,1,38,35000,850000,28,28,27,27.67,0,1,1.27663309852482,1.21741478774988,-1.1361074695084,1.10911584505343,.977937628337681,-.297233552928322
EV9P05,EV9,radio,5,97.8857142857143,2.11428571428571,1,56,1,38,35000,850000,28,28,27,27.67,7,0,2.13571989662763,-.173916398249985,-.322911818165519,1.10911584505343,.977937628337681,.28308796440731
EV9P05,EV9,seat,2,98.822869955157,1.17713004484305,1,56,1,38,35000,850000,28,28,27,27.67,22,0,1.4930357651477,-1.21741478774989,1.41965029185494,1.10911584505343,.977937628337681,-.151051439401026
EV9P06,EV9,ac_suunta,1,100,0,1,34,1,16,4000,200000,25,27,31,27.67,13,0,1,-1.56524758424985,.374113025842664,-.379731187628461,-.481597425010516,-.48410191109155
EV9P06,EV9,ac_temp,5,100,0,1,34,1,16,4000,200000,25,27,31,27.67,15,0,1,-.173916398249985,.606454640512059,-.379731187628461,-.481597425010516,-.48410191109155
EV9P06,EV9,ajotila,8,98.6246418338109,1.37535816618911,1,34,1,16,4000,200000,25,27,31,27.67,12,0,2.37535816618911,.869581991249917,.257942218507967,-.379731187628461,-.481597425010516,.444965954513448
EV9P06,EV9,a_baseline, ,100,0,1,34,1,16,4000,200000,25,27,31,27.67, ,0, , , ,-.379731187628461,-.481597425010516, 
EV9P06,EV9,kirkkaus,2,100,0,1,34,1,16,4000,200000,25,27,31,27.67,12,0,1,-1.21741478774989,.257942218507967,-.379731187628461,-.481597425010516,-.48410191109155
EV9P06,EV9,lane,7,100,0,1,34,1,16,4000,200000,25,27,31,27.67,5,0,1,.52174919474995,-.555253432834914,-.379731187628461,-.481597425010516,-.48410191109155
EV9P06,EV9,latausasema,4,100,0,1,34,1,16,4000,200000,25,27,31,27.67,4,0,1,-.521749194749952,-.671424240169611,-.379731187628461,-.481597425010516,-.48410191109155
EV9P06,EV9,navi,6,100,0,1,34,1,16,4000,200000,25,27,31,27.67,3,0,1,.173916398249983,-.787595047504308,-.379731187628461,-.481597425010516,-.48410191109155
EV9P06,EV9,puhelu,3,100,0,1,34,1,16,4000,200000,25,27,31,27.67,8,0,1,-.869581991249919,-.206741010830822,-.379731187628461,-.481597425010516,-.48410191109155
EV9P06,EV9,radio,9,100,0,1,34,1,16,4000,200000,25,27,31,27.67,3,0,1,1.21741478774988,-.787595047504308,-.379731187628461,-.481597425010516,-.48410191109155
EV9P06,EV9,seat,10,100,0,1,34,1,16,4000,200000,25,27,31,27.67,30,0,1,1.56524758424985,2.34901675053252,-.379731187628461,-.481597425010516,-.48410191109155
EV9P07,EV9,ac_suunta,2,100,0,2,22,2,4,500,10000,46,42,45,44.33,24,0,1, , , , , 
EV9P07,EV9,ac_temp,1,100,0,2,22,2,4,500,10000,46,42,45,44.33,12,0,1, , , , , 
EV9P07,EV9,ajotila,9,100,0,2,22,2,4,500,10000,46,42,45,44.33,10,0,1, , , , , 
EV9P07,EV9,a_baseline, ,100,0,2,22,2,4,500,10000,46,42,45,44.33, ,0, , , , , , 
EV9P07,EV9,kirkkaus,3,100,0,2,22,2,4,500,10000,46,42,45,44.33,18,0,1, , , , , 
EV9P07,EV9,lane,6,100,0,2,22,2,4,500,10000,46,42,45,44.33,3,0,1, , , , , 
EV9P07,EV9,latausasema,10,100,0,2,22,2,4,500,10000,46,42,45,44.33,3,0,1, , , , , 
EV9P07,EV9,navi,5,100,0,2,22,2,4,500,10000,46,42,45,44.33,4,0,1, , , , , 
EV9P07,EV9,puhelu,4,100,0,2,22,2,4,500,10000,46,42,45,44.33,8,0,1, , , , , 
EV9P07,EV9,radio,8,100,0,2,22,2,4,500,10000,46,42,45,44.33,10,0,1, , , , , 
EV9P07,EV9,seat,7,100,0,2,22,2,4,500,10000,46,42,45,44.33,0,1,1, , , , , 
EV9P08,EV9,ac_suunta,6,98.3898792409431,1.61012075905693,1,24,2,6,10000,70000,38,39,41,39.33,19,0,1.65717415139691,.173916398249983,1.07113786985085,-1.0564798388475,-1.1450224492597,-.0401743573977669
EV9P08,EV9,ac_temp,4,95.6296722254169,4.37032777458309,1,24,2,6,10000,70000,38,39,41,39.33,10,0,3.40963855472477,-.521749194749952,.0256006038385723,-1.0564798388475,-1.1450224492597,1.14363245218399
EV9P08,EV9,ajotila,10,96.5439093484419,3.45609065155807,1,24,2,6,10000,70000,38,39,41,39.33,20,0,2.82918643454319,1.56524758424985,1.18730867718554,-1.0564798388475,-1.1450224492597,.751531379430524
EV9P08,EV9,a_baseline, ,99.4249568717654,.575043128234618,1,24,2,6,10000,70000,38,39,41,39.33, ,0, , , ,-1.0564798388475,-1.1450224492597, 
EV9P08,EV9,kirkkaus,1,99.6573386636208,.342661336379212,1,24,2,6,10000,70000,38,39,41,39.33,8,0,.852460045385635,-1.56524758424985,-.206741010830822,-1.0564798388475,-1.1450224492597,-.583766590514539
EV9P08,EV9,lane,5,99.2507204610951,.749279538904899,1,24,2,6,10000,70000,38,39,41,39.33,3,0,1.11062326345701,-.173916398249985,-.787595047504308,-1.0564798388475,-1.1450224492597,-.409374816875037
EV9P08,EV9,latausasema,7,95.4102122776822,4.58978772231784,1,24,2,6,10000,70000,38,39,41,39.33,3,0,3.54897438866693,.52174919474995,-.787595047504308,-1.0564798388475,-1.1450224492597,1.23775516801563
EV9P08,EV9,navi,3,97.909604519774,2.09039548022599,1,24,2,6,10000,70000,38,39,41,39.33,3,0,1.96210213249855,-.869581991249919,-.787595047504308,-1.0564798388475,-1.1450224492597,.16580747012162
EV9P08,EV9,puhelu,9,97.8888888888889,2.11111111111111,1,24,2,6,10000,70000,38,39,41,39.33,8,0,1.97525455386204,1.21741478774988,-.206741010830822,-1.0564798388475,-1.1450224492597,.174692059128403
EV9P08,EV9,radio,2,99.2511520737327,.748847926267281,1,24,2,6,10000,70000,38,39,41,39.33,9,0,1.11034923119088,-1.21741478774989,-.0905702034961249,-1.0564798388475,-1.1450224492597,-.409559928345532
EV9P08,EV9,seat,8,97.8135788262371,2.18642117376295,1,24,2,6,10000,70000,38,39,41,39.33,22,0,2.0230691573564,.869581991249917,1.41965029185494,-1.0564798388475,-1.1450224492597,.206991290488873
EV9P09,EV9,ac_suunta,6,94.5174186179326,5.48258138206739,2,42,1,24,10000,282415,28,39,40,35.67,10,0,1.23582405657373,.173916398249983,.0256006038385723,.161667733346771,.0491425943888286,-.324800459087705
EV9P09,EV9,ac_temp,8,94.3775100401606,5.62248995983936,2,42,1,24,10000,282415,28,39,40,35.67,16,0,1.26249589853624,.869581991249917,.722625447846756,.161667733346771,.0491425943888286,-.306783369508396
EV9P09,EV9,ajotila,4,97.2382048331415,2.76179516685846,2,42,1,24,10000,282415,28,39,40,35.67,0,1,.717139776442557,-.521749194749952,-1.1361074695084,.161667733346771,.0491425943888286,-.675176752994901
EV9P09,EV9,a_baseline, ,95.754446356856,4.245553643144,2,42,1,24,10000,282415,28,39,40,35.67, ,0, , , ,.161667733346771,.0491425943888286, 
EV9P09,EV9,kirkkaus,5,94.1920644048304,5.80793559516964,2,42,1,24,10000,282415,28,39,40,35.67,11,0,1.29784881797074,-.173916398249985,.14177141117327,.161667733346771,.0491425943888286,-.282902127364092
EV9P09,EV9,lane,9,93.8215102974828,6.17848970251716,2,42,1,24,10000,282415,28,39,40,35.67,0,1,1.3684903808193,1.21741478774988,-1.1361074695084,.161667733346771,.0491425943888286,-.235183062154647
EV9P09,EV9,latausasema,7,93.8179736691471,6.18202633085289,2,42,1,24,10000,282415,28,39,40,35.67,3,0,1.36916459532104,.52174919474995,-.787595047504308,.161667733346771,.0491425943888286,-.234727623677976
EV9P09,EV9,navi,3,98.1619758759334,1.83802412406663,2,42,1,24,10000,282415,28,39,40,35.67,4,0,.541034239132006,-.869581991249919,-.671424240169611,.161667733346771,.0491425943888286,-.794137762346873
EV9P09,EV9,puhelu,1,98.1735159817352,1.82648401826484,2,42,1,24,10000,282415,28,39,40,35.67,7,0,.538834260523993,-1.56524758424985,-.322911818165519,.161667733346771,.0491425943888286,-.795623869369735
EV9P09,EV9,radio,10,92.3423423423423,7.65765765765766,2,42,1,24,10000,282415,28,39,40,35.67,2,0,1.65047547825785,1.56524758424985,-.903765854839006,.161667733346771,.0491425943888286,-.0446993764863796
EV9P09,EV9,seat,2,94.3967981703831,5.60320182961692,2,42,1,24,10000,282415,28,39,40,35.67,0,1,1.25881885478927,-1.21741478774989,-1.1361074695084,.161667733346771,.0491425943888286,-.309267248449695
EV9P10,EV9,ac_suunta,5,94.3136128661689,5.68638713383113,2,21,2,3,7000,35000,36,30,34,33.33,23,0,1.16934401684215, , , , , 
EV9P10,EV9,ac_temp,2,94.7640966628308,5.23590333716916,2,21,2,3,7000,35000,36,30,34,33.33,14,0,1.09056148125642, , , , , 
EV9P10,EV9,ajotila,6,94.2528735632184,5.74712643678161,2,21,2,3,7000,35000,36,30,34,33.33,0,1,1.17996636626205, , , , , 
EV9P10,EV9,a_baseline, ,95.2819332566168,4.7180667433832,2,21,2,3,7000,35000,36,30,34,33.33, ,0, , , , , , 
EV9P10,EV9,kirkkaus,1,94.6131805157593,5.38681948424069,2,21,2,3,7000,35000,36,30,34,33.33,24,0,1.11695434336428, , , , , 
EV9P10,EV9,lane,8,91.0868315123634,8.91316848763657,2,21,2,3,7000,35000,36,30,34,33.33,6,0,1.73365735889183, , , , , 
EV9P10,EV9,latausasema,3,94.5652173913043,5.43478260869565,2,21,2,3,7000,35000,36,30,34,33.33,2,0,1.12534233997409, , , , , 
EV9P10,EV9,navi,10,94.9512335054504,5.04876649454963,2,21,2,3,7000,35000,36,30,34,33.33,4,0,1.0578341887937, , , , , 
EV9P10,EV9,puhelu,4,95.3196347031963,4.68036529680365,2,21,2,3,7000,35000,36,30,34,33.33,7,0,.993406609630344, , , , , 
EV9P10,EV9,radio,7,94.4316877152698,5.5683122847302,2,21,2,3,7000,35000,36,30,34,33.33,10,0,1.14869458156833, , , , , 
EV9P10,EV9,seat,9,94.8394495412844,5.1605504587156,2,21,2,3,7000,35000,36,30,34,33.33,12,0,1.07738344716897, , , , , 
EV9P11,EV9,ac_suunta,9,100,0,2,38,2,10,100,100000,29,30,38,32.33,11,0,.77656686082419,1.21741478774988,.14177141117327,-.785780378359885,-.216227415310844,-.635033177450099
EV9P11,EV9,ac_temp,6,100,0,2,38,2,10,100,100000,29,30,38,32.33,6,0,.77656686082419,.173916398249983,-.439082625500217,-.785780378359885,-.216227415310844,-.635033177450099
EV9P11,EV9,ajotila,8,100,0,2,38,2,10,100,100000,29,30,38,32.33,25,0,.77656686082419,.869581991249917,1.76816271385903,-.785780378359885,-.216227415310844,-.635033177450099
EV9P11,EV9,a_baseline, ,99.7128087306146,.287191269385411,2,38,2,10,100,100000,29,30,38,32.33, ,0, , , ,-.785780378359885,-.216227415310844, 
EV9P11,EV9,kirkkaus,5,98.3861671469741,1.61383285302594,2,38,2,10,100,100000,29,30,38,32.33,12,0,2.02981597339349,-.173916398249985,.257942218507967,-.785780378359885,-.216227415310844,.211548830575014
EV9P11,EV9,lane,2,99.5428571428571,.457142857142857,2,38,2,10,100,100000,29,30,38,32.33,0,1,1.13156885434382,-1.21741478774989,-1.1361074695084,-.785780378359885,-.216227415310844,-.395225865789108
EV9P11,EV9,latausasema,7,100,0,2,38,2,10,100,100000,29,30,38,32.33,1,0,.77656686082419,.52174919474995,-1.0199366621737,-.785780378359885,-.216227415310844,-.635033177450099
EV9P11,EV9,navi,4,98.1588032220944,1.84119677790564,2,38,2,10,100,100000,29,30,38,32.33,2,0,2.20637926280199,-.521749194749952,-.903765854839006,-.785780378359885,-.216227415310844,.330819055937093
EV9P11,EV9,puhelu,10,100,0,2,38,2,10,100,100000,29,30,38,32.33,9,0,.77656686082419,1.56524758424985,-.0905702034961249,-.785780378359885,-.216227415310844,-.635033177450099
EV9P11,EV9,radio,3,98.4429065743945,1.55709342560554,2,38,2,10,100,100000,29,30,38,32.33,5,0,1.98575401435667,-.869581991249919,-.555253432834914,-.785780378359885,-.216227415310844,.181784547173736
EV9P11,EV9,seat,1,100,0,2,38,2,10,100,100000,29,30,38,32.33,0,1,.77656686082419,-1.56524758424985,-1.1361074695084,-.785780378359885,-.216227415310844,-.635033177450099
EV9P12,EV9,ac_suunta,10,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,19,0,1,1.56524758424985,1.07113786985085,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P12,EV9,ac_temp,1,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,12,0,1,-1.56524758424985,.257942218507967,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P12,EV9,ajotila,8,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,13,0,1,.869581991249917,.374113025842664,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P12,EV9,a_baseline, ,100,0,2,41,2,22,50000,1100000,25,29,32,28.67, ,0, , , ,.0263180031029629,-.0171999080360894, 
EV9P12,EV9,kirkkaus,4,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,5,0,1,-.521749194749952,-.555253432834914,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P12,EV9,lane,3,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,11,0,1,-.869581991249919,.14177141117327,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P12,EV9,latausasema,2,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,0,1,1,-1.21741478774989,-1.1361074695084,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P12,EV9,navi,7,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,4,0,1,.52174919474995,-.671424240169611,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P12,EV9,puhelu,5,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,5,0,1,-.173916398249985,-.555253432834914,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P12,EV9,radio,6,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,5,0,1,.173916398249983,-.555253432834914,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P12,EV9,seat,9,100,0,2,41,2,22,50000,1100000,25,29,32,28.67,15,0,1,1.21741478774988,.606454640512059,.0263180031029629,-.0171999080360894,-.48410191109155
EV9P13,EV9,ac_suunta,6,94.3168771526981,5.68312284730195,2,24,1,5,2000,15000,37,47,50,44.67,19,0,3.19755232586568, , , , , 
EV9P13,EV9,ac_temp,10,94.5621064682312,5.43789353176875,2,24,1,5,2000,15000,37,47,50,44.67,14,0,3.08022191219983, , , , , 
EV9P13,EV9,ajotila,3,94.434980124929,5.56501987507098,2,24,1,5,2000,15000,37,47,50,44.67,7,0,3.14104574321305, , , , , 
EV9P13,EV9,a_baseline, ,98.9099254159495,1.09007458405049,2,24,1,5,2000,15000,37,47,50,44.67, ,0, , , , , , 
EV9P13,EV9,kirkkaus,7,95.1862464183381,4.81375358166189,2,24,1,5,2000,15000,37,47,50,44.67,15,0,2.78160101374731, , , , , 
EV9P13,EV9,lane,5,89.8041474654378,10.1958525345622,2,24,1,5,2000,15000,37,47,50,44.67,0,1,5.35667608240827, , , , , 
EV9P13,EV9,latausasema,8,93.9289805269187,6.07101947308133,2,24,1,5,2000,15000,37,47,50,44.67,1,0,3.38314217454803, , , , , 
EV9P13,EV9,navi,1,97.0183486238532,2.98165137614679,2,24,1,5,2000,15000,37,47,50,44.67,3,0,1.90502836914397, , , , , 
EV9P13,EV9,puhelu,4,93.5904707884288,6.40952921157118,2,24,1,5,2000,15000,37,47,50,44.67,7,0,3.54510277685439, , , , , 
EV9P13,EV9,radio,9,94.1480206540448,5.85197934595525,2,24,1,5,2000,15000,37,47,50,44.67,6,0,3.2783420258821, , , , , 
EV9P13,EV9,seat,2,93.398392652124,6.601607347876,2,24,1,5,2000,15000,37,47,50,44.67,0,1,3.63700291179466, , , , , 
EV9P14,EV9,ac_suunta,1,99.8283752860412,.17162471395881,2,35,1,17,30000,300000,25,27,37,29.67,11,0,.530057073926079,-1.56524758424985,.14177141117327,-.312056322506557,-.415254922585598,-.801552944587382
EV9P14,EV9,ac_temp,3,99.4845360824742,.515463917525773,2,35,1,17,30000,300000,25,27,37,29.67,15,0,.685614053880827,-.869581991249919,.606454640512059,-.312056322506557,-.415254922585598,-.696472686295852
EV9P14,EV9,ajotila,9,98.9105504587156,1.0894495412844,2,35,1,17,30000,300000,25,27,37,29.67,0,1,.945292034876225,1.21741478774988,-1.1361074695084,-.312056322506557,-.415254922585598,-.521057675516153
EV9P14,EV9,a_baseline, ,98.7896253602305,1.21037463976945,2,35,1,17,30000,300000,25,27,37,29.67, ,0, , , ,-.312056322506557,-.415254922585598, 
EV9P14,EV9,kirkkaus,4,99.0883190883191,.911680911680912,2,35,1,17,30000,300000,25,27,37,29.67,12,0,.864867374555524,-.521749194749952,.257942218507967,-.312056322506557,-.415254922585598,-.575385318557091
EV9P14,EV9,lane,10,99.3888888888889,.611111111111111,2,35,1,17,30000,300000,25,27,37,29.67,3,0,.728885991521831,1.56524758424985,-.787595047504308,-.312056322506557,-.415254922585598,-.667242070058545
EV9P14,EV9,latausasema,5,99.5433789954338,.45662100456621,2,35,1,17,30000,300000,25,27,37,29.67,3,0,.658992814252615,-.173916398249985,-.787595047504308,-.312056322506557,-.415254922585598,-.714455593504432
EV9P14,EV9,navi,8,99.0929705215419,.90702947845805,2,35,1,17,30000,300000,25,27,37,29.67,4,0,.86276301037278,.869581991249917,-.671424240169611,-.312056322506557,-.415254922585598,-.576806837102427
EV9P14,EV9,puhelu,6,98.8623435722412,1.13765642775882,2,35,1,17,30000,300000,25,27,37,29.67,7,0,.967101408546208,.173916398249983,-.322911818165519,-.312056322506557,-.415254922585598,-.506325230729137
EV9P14,EV9,radio,7,99.8296422487223,.170357751277683,2,35,1,17,30000,300000,25,27,37,29.67,6,0,.529483884812252,.52174919474995,-.439082625500217,-.312056322506557,-.415254922585598,-.801940139428452
EV9P14,EV9,seat,2,98.9216799091941,1.0783200908059,2,35,1,17,30000,300000,25,27,37,29.67,0,1,.940256937984912,-1.21741478774989,-1.1361074695084,-.312056322506557,-.415254922585598,-.524458932611887
EV9P15,EV9,ac_suunta,6,100,0,2,41,1,23,10000,23000,36,41,40,39,27,0,1,.173916398249983,2.00050432852843,.093992868224867,-.0171999080360894,-.48410191109155
EV9P15,EV9,ac_temp,10,100,0,2,41,1,23,10000,23000,36,41,40,39,18,0,1,1.56524758424985,.95496706251615,.093992868224867,-.0171999080360894,-.48410191109155
EV9P15,EV9,ajotila,1,100,0,2,41,1,23,10000,23000,36,41,40,39,5,0,1,-1.56524758424985,-.555253432834914,.093992868224867,-.0171999080360894,-.48410191109155
EV9P15,EV9,a_baseline, ,100,0,2,41,1,23,10000,23000,36,41,40,39, ,0, , , ,.093992868224867,-.0171999080360894, 
EV9P15,EV9,kirkkaus,9,99.8851234922458,.114876507754164,2,41,1,23,10000,23000,36,41,40,39,17,0,1.11487650775416,1.21741478774988,.838796255181453,.093992868224867,-.0171999080360894,-.406501708838022
EV9P15,EV9,lane,5,99.6561604584527,.343839541547278,2,41,1,23,10000,23000,36,41,40,39,0,1,1.34383954154728,-.173916398249985,-1.1361074695084,.093992868224867,-.0171999080360894,-.251834944690301
EV9P15,EV9,latausasema,3,100,0,2,41,1,23,10000,23000,36,41,40,39,4,0,1,-.869581991249919,-.671424240169611,.093992868224867,-.0171999080360894,-.48410191109155
EV9P15,EV9,navi,8,99.598623853211,.401376146788991,2,41,1,23,10000,23000,36,41,40,39,4,0,1.40137614678899,.869581991249917,-.671424240169611,.093992868224867,-.0171999080360894,-.212968406256758
EV9P15,EV9,puhelu,2,99.8862343572241,.113765642775882,2,41,1,23,10000,23000,36,41,40,39,10,0,1.11376564277588,-1.21741478774989,.0256006038385723,.093992868224867,-.0171999080360894,-.407252108973579
EV9P15,EV9,radio,7,99.7128087306146,.287191269385411,2,41,1,23,10000,23000,36,41,40,39,8,0,1.28719126938541,.52174919474995,-.206741010830822,.093992868224867,-.0171999080360894,-.290101405457729
EV9P15,EV9,seat,4,100,0,2,41,1,23,10000,23000,36,41,40,39,27,0,1,-.521749194749952,2.00050432852843,.093992868224867,-.0171999080360894,-.48410191109155
EV9P16,EV9,ac_suunta,1,92.4755887421022,7.52441125789776,2,49,1,30,10000,150000,29,25,31,28.33,9,0,1.42956978245422,-1.56524758424985,-.0905702034961249,.567716924078195,.513540111363255,-.193923330177617
EV9P16,EV9,ac_temp,9,82.4913892078071,17.5086107921929,2,49,1,30,10000,150000,29,25,31,28.33,14,0,3.10395051379188,1.21741478774988,.490283833177361,.567716924078195,.513540111363255,.937137196829947
EV9P16,EV9,ajotila,7,83.7946943483276,16.2053056516724,2,49,1,30,10000,150000,29,25,31,28.33,0,1,2.88538226434485,.52174919474995,-1.1361074695084,.567716924078195,.513540111363255,.789492210967512
EV9P16,EV9,a_baseline, ,95.0370792926412,4.96292070735881,2,49,1,30,10000,150000,29,25,31,28.33, ,0, , , ,.567716924078195,.513540111363255, 
EV9P16,EV9,kirkkaus,10,87.1648602395893,12.8351397604107,2,49,1,30,10000,150000,29,25,31,28.33,13,0,2.32019515942403,1.56524758424985,.374113025842664,.567716924078195,.513540111363255,.407702805018656
EV9P16,EV9,lane,3,92.8980526918671,7.10194730813287,2,49,1,30,10000,150000,29,25,31,28.33,3,0,1.35872128881771,-.869581991249919,-.787595047504308,.567716924078195,.513540111363255,-.241782179154086
